beta,theta,coalition_size,is_convex,violation_rate
0.21000000000000002,0.87,12,True,0.0
0.21000000000000002,0.87,15,True,0.0
0.21000000000000002,0.87,17,True,0.0
0.21000000000000002,0.87,20,True,0.0
0.21000000000000002,0.87,25,True,0.0
0.21000000000000002,0.87,28,False,0.01
0.21000000000000002,0.87,30,True,0.0
0.21000000000000002,0.87,33,True,0.0
0.21000000000000002,0.87,36,True,0.0
0.21000000000000002,0.87,37,True,0.0
0.21000000000000002,0.87,40,True,0.0
0.21000000000000002,0.88,2,True,0.0
0.21000000000000002,0.88,3,False,0.027777777777777776
0.21000000000000002,0.88,4,False,0.051470588235294115
0.21000000000000002,0.88,5,False,0.030303030303030304
0.21000000000000002,0.88,6,False,0.03125
0.21000000000000002,0.88,7,False,0.018531976744186048
0.21000000000000002,0.88,10,True,0.0
0.21000000000000002,0.88,12,True,0.0
0.21000000000000002,0.88,15,True,0.0
0.21000000000000002,0.88,17,True,0.0
0.21000000000000002,0.88,20,True,0.0
0.21000000000000002,0.88,25,True,0.0
0.21000000000000002,0.88,28,True,0.0
0.21000000000000002,0.88,30,True,0.0
0.21000000000000002,0.88,33,True,0.0
0.21000000000000002,0.88,36,True,0.0
0.21000000000000002,0.88,37,True,0.0
0.21000000000000002,0.88,40,True,0.0
0.21000000000000002,0.89,2,True,0.0
0.21000000000000002,0.89,3,False,0.027777777777777776
0.21000000000000002,0.89,4,False,0.051470588235294115
0.21000000000000002,0.89,5,False,0.028409090909090908
0.21000000000000002,0.89,6,False,0.02980769230769231
0.21000000000000002,0.89,7,False,0.016715116279069766
0.21000000000000002,0.89,10,True,0.0
0.21000000000000002,0.89,12,False,0.01
0.21000000000000002,0.89,15,True,0.0
0.21000000000000002,0.89,17,True,0.0
0.21000000000000002,0.89,20,True,0.0
0.21000000000000002,0.89,25,True,0.0
0.21000000000000002,0.89,28,True,0.0
0.21000000000000002,0.89,30,True,0.0
0.21000000000000002,0.89,33,True,0.0
0.21000000000000002,0.89,36,True,0.0
0.21000000000000002,0.89,37,True,0.0
0.21000000000000002,0.89,40,True,0.0
0.21000000000000002,0.9,2,True,0.0
0.21000000000000002,0.9,3,False,0.027777777777777776
0.21000000000000002,0.9,4,False,0.051470588235294115
0.21000000000000002,0.9,5,False,0.026515151515151516
0.21000000000000002,0.9,6,False,0.028365384615384615
0.21000000000000002,0.9,7,False,0.015019379844961241
0.21000000000000002,0.9,10,True,0.0
0.21000000000000002,0.9,12,True,0.0
0.21000000000000002,0.9,15,False,0.01
0.21000000000000002,0.9,17,False,0.01
0.21000000000000002,0.9,20,True,0.0
0.21000000000000002,0.9,25,True,0.0
0.21000000000000002,0.9,28,True,0.0
0.21000000000000002,0.9,30,True,0.0
0.21000000000000002,0.9,33,True,0.0
0.21000000000000002,0.9,36,True,0.0
0.21000000000000002,0.9,37,True,0.0
0.21000000000000002,0.9,40,True,0.0
0.22,0.7,2,True,0.0
0.22,0.7,3,False,0.05555555555555555
0.22,0.7,4,False,0.09558823529411764
0.22,0.7,5,False,0.11363636363636363
0.22,0.7,6,False,0.09567307692307692
0.22,0.7,7,False,0.06686046511627906
0.22,0.7,10,False,0.01
0.22,0.7,12,False,0.01
0.22,0.7,15,False,0.02
0.22,0.7,17,True,0.0
0.22,0.7,20,False,0.01
0.22,0.7,25,True,0.0
0.22,0.7,28,True,0.0
0.22,0.7,30,True,0.0
0.22,0.7,33,True,0.0
0.22,0.7,36,True,0.0
0.22,0.7,37,True,0.0
0.22,0.7,40,True,0.0
0.22,0.71,2,True,0.0
0.22,0.71,3,False,0.05555555555555555
0.22,0.71,4,False,0.09558823529411764
0.22,0.71,5,False,0.10037878787878787
0.22,0.71,6,False,0.08701923076923077
0.22,0.71,7,False,0.06189437984496124
0.22,0.71,10,False,0.02
0.22,0.71,12,False,0.02
0.22,0.71,15,True,0.0
0.22,0.71,17,False,0.01
0.22,0.71,20,True,0.0
0.22,0.71,25,True,0.0
0.22,0.71,28,True,0.0
0.22,0.71,30,True,0.0
0.22,0.71,33,True,0.0
0.22,0.71,36,True,0.0
0.22,0.71,37,True,0.0
0.22,0.71,40,True,0.0
0.22,0.72,2,True,0.0
0.22,0.72,3,False,0.05555555555555555
0.22,0.72,4,False,0.08823529411764706
0.22,0.72,5,False,0.09659090909090909
0.22,0.72,6,False,0.07932692307692307
0.22,0.72,7,False,0.056807170542635656
0.22,0.72,10,False,0.02
0.22,0.72,12,True,0.0
0.22,0.72,15,False,0.01
0.22,0.72,17,False,0.01
0.22,0.72,20,True,0.0
0.22,0.72,25,True,0.0
0.22,0.72,28,True,0.0
0.22,0.72,30,True,0.0
0.22,0.72,33,True,0.0
0.22,0.72,36,False,0.01
0.22,0.72,37,True,0.0
0.22,0.72,40,True,0.0
0.22,0.73,2,True,0.0
0.22,0.73,3,False,0.05555555555555555
0.22,0.73,4,False,0.08823529411764706
0.22,0.73,5,False,0.08522727272727272
0.22,0.73,6,False,0.07355769230769231
0.22,0.73,7,False,0.052567829457364344
0.22,0.73,10,False,0.02
0.22,0.73,12,True,0.0
0.22,0.73,15,True,0.0
0.22,0.73,17,False,0.01
0.22,0.73,20,True,0.0
0.22,0.73,25,True,0.0
0.22,0.73,28,False,0.01
0.22,0.73,30,True,0.0
0.22,0.73,33,True,0.0
0.22,0.73,36,False,0.01
0.22,0.73,37,True,0.0
0.22,0.73,40,True,0.0
0.22,0.74,2,True,0.0
0.22,0.74,3,False,0.05555555555555555
0.22,0.74,4,False,0.08823529411764706
0.22,0.74,5,False,0.08522727272727272
0.22,0.74,6,False,0.06875
0.22,0.74,7,False,0.04953972868217054
0.22,0.74,10,False,0.01
0.22,0.74,12,True,0.0
0.22,0.74,15,True,0.0
0.22,0.74,17,True,0.0
0.22,0.74,20,True,0.0
0.22,0.74,25,False,0.01
0.22,0.74,28,True,0.0
0.22,0.74,30,True,0.0
0.22,0.74,33,True,0.0
0.22,0.74,36,True,0.0
0.22,0.74,37,True,0.0
0.22,0.74,40,True,0.0
0.22,0.75,2,True,0.0
0.22,0.75,3,False,0.05555555555555555
0.22,0.75,4,False,0.08823529411764706
0.22,0.75,5,False,0.07765151515151515
0.22,0.75,6,False,0.06538461538461539
0.22,0.75,7,False,0.04505813953488372
0.22,0.75,10,True,0.0
0.22,0.75,12,False,0.01
0.22,0.75,15,False,0.01
0.22,0.75,17,False,0.03
0.22,0.75,20,True,0.0
0.22,0.75,25,True,0.0
0.22,0.75,28,True,0.0
0.22,0.75,30,True,0.0
0.22,0.75,33,True,0.0
0.22,0.75,36,True,0.0
0.22,0.75,37,True,0.0
0.22,0.75,40,True,0.0
0.22,0.76,2,True,0.0
0.22,0.76,3,False,0.05555555555555555
0.22,0.76,4,False,0.08823529411764706
0.22,0.76,5,False,0.07386363636363637
0.22,0.76,6,False,0.06009615384615385
0.22,0.76,7,False,0.04190891472868217
0.22,0.76,10,False,0.02
0.22,0.76,12,True,0.0
0.22,0.76,15,False,0.02
0.22,0.76,17,True,0.0
0.22,0.76,20,True,0.0
0.22,0.76,25,True,0.0
0.22,0.76,28,True,0.0
0.22,0.76,30,False,0.01
0.22,0.76,33,True,0.0
0.22,0.76,36,True,0.0
0.22,0.76,37,True,0.0
0.22,0.76,40,True,0.0
0.22,0.77,2,True,0.0
0.22,0.77,3,False,0.05555555555555555
0.22,0.77,4,False,0.08823529411764706
0.22,0.77,5,False,0.07007575757575757
0.22,0.77,6,False,0.058173076923076925
0.22,0.77,7,False,0.03984980620155039
0.22,0.77,10,True,0.0
0.22,0.77,12,False,0.01
0.22,0.77,15,True,0.0
0.22,0.77,17,True,0.0
0.22,0.77,20,True,0.0
0.22,0.77,25,True,0.0
0.22,0.77,28,True,0.0
0.22,0.77,30,False,0.01
0.22,0.77,33,True,0.0
0.22,0.77,36,True,0.0
0.22,0.77,37,True,0.0
0.22,0.77,40,True,0.0
0.22,0.78,2,True,0.0
0.22,0.78,3,False,0.027777777777777776
0.22,0.78,4,False,0.08088235294117647
0.22,0.78,5,False,0.0625
0.22,0.78,6,False,0.05432692307692308
0.22,0.78,7,False,0.03597383720930233
0.22,0.78,10,False,0.02
0.22,0.78,12,False,0.01
0.22,0.78,15,False,0.01
0.22,0.78,17,True,0.0
0.22,0.78,20,True,0.0
0.22,0.78,25,True,0.0
0.22,0.78,28,False,0.01
0.22,0.78,30,True,0.0
0.22,0.78,33,True,0.0
0.22,0.78,36,True,0.0
0.22,0.78,37,True,0.0
0.22,0.78,40,True,0.0
0.22,0.79,2,True,0.0
0.22,0.79,3,False,0.027777777777777776
0.22,0.79,4,False,0.08088235294117647
0.22,0.79,5,False,0.058712121212121215
0.22,0.79,6,False,0.05144230769230769
0.22,0.79,7,False,0.033187984496124034
0.22,0.79,10,False,0.02
0.22,0.79,12,True,0.0
0.22,0.79,15,False,0.01
0.22,0.79,17,True,0.0
0.22,0.79,20,True,0.0
0.22,0.79,25,True,0.0
0.22,0.79,28,True,0.0
0.22,0.79,30,False,0.02
0.22,0.79,33,True,0.0
0.22,0.79,36,True,0.0
0.22,0.79,37,True,0.0
0.22,0.79,40,True,0.0
0.22,0.8,2,True,0.0
0.22,0.8,3,False,0.027777777777777776
0.22,0.8,4,False,0.08088235294117647
0.22,0.8,5,False,0.058712121212121215
0.22,0.8,6,False,0.05096153846153846
0.22,0.8,7,False,0.030523255813953487
0.22,0.8,10,False,0.01
0.22,0.8,12,False,0.01
0.22,0.8,15,False,0.01
0.22,0.8,17,False,0.01
0.22,0.8,20,True,0.0
0.22,0.8,25,True,0.0
0.22,0.8,28,True,0.0
0.22,0.8,30,True,0.0
0.22,0.8,33,True,0.0
0.22,0.8,36,True,0.0
0.22,0.8,37,True,0.0
0.22,0.8,40,True,0.0
0.22,0.81,2,True,0.0
0.22,0.81,3,False,0.027777777777777776
0.22,0.81,4,False,0.08088235294117647
0.22,0.81,5,False,0.054924242424242424
0.22,0.81,6,False,0.04807692307692308
0.22,0.81,7,False,0.028464147286821704
0.22,0.81,10,True,0.0
0.22,0.81,12,True,0.0
0.22,0.81,15,False,0.01
0.22,0.81,17,True,0.0
0.22,0.81,20,True,0.0
0.22,0.81,25,True,0.0
0.22,0.81,28,True,0.0
0.22,0.81,30,True,0.0
0.22,0.81,33,True,0.0
0.22,0.81,36,True,0.0
0.22,0.81,37,True,0.0
0.22,0.81,40,True,0.0
0.22,0.8200000000000001,2,True,0.0
0.22,0.8200000000000001,3,False,0.027777777777777776
0.22,0.8200000000000001,4,False,0.07352941176470588
0.22,0.8200000000000001,5,False,0.04734848484848485
0.22,0.8200000000000001,6,False,0.040865384615384616
0.22,0.8200000000000001,7,False,0.02555717054263566
0.22,0.8200000000000001,10,False,0.01
0.22,0.8200000000000001,12,True,0.0
0.22,0.8200000000000001,15,True,0.0
0.22,0.8200000000000001,17,True,0.0
0.22,0.8200000000000001,20,True,0.0
0.22,0.8200000000000001,25,True,0.0
0.22,0.8200000000000001,28,True,0.0
0.22,0.8200000000000001,30,True,0.0
0.22,0.8200000000000001,33,True,0.0
0.22,0.8200000000000001,36,True,0.0
0.22,0.8200000000000001,37,True,0.0
0.22,0.8200000000000001,40,True,0.0
0.22,0.8300000000000001,2,True,0.0
0.22,0.8300000000000001,3,False,0.027777777777777776
0.22,0.8300000000000001,4,False,0.0661764705882353
0.22,0.8300000000000001,5,False,0.045454545454545456
0.22,0.8300000000000001,6,False,0.03894230769230769
0.22,0.8300000000000001,7,False,0.02422480620155039
0.22,0.8300000000000001,10,True,0.0
0.22,0.8300000000000001,12,True,0.0
0.22,0.8300000000000001,15,True,0.0
0.22,0.8300000000000001,17,False,0.01
0.22,0.8300000000000001,20,True,0.0
0.22,0.8300000000000001,25,True,0.0
0.22,0.8300000000000001,28,True,0.0
0.22,0.8300000000000001,30,True,0.0
0.22,0.8300000000000001,33,True,0.0
0.22,0.8300000000000001,36,True,0.0
0.22,0.8300000000000001,37,True,0.0
0.22,0.8300000000000001,40,True,0.0
0.22,0.84,2,True,0.0
0.22,0.84,3,False,0.027777777777777776
0.22,0.84,4,False,0.058823529411764705
0.22,0.84,5,False,0.03977272727272727
0.22,0.84,6,False,0.035576923076923075
0.22,0.84,7,False,0.02252906976744186
0.22,0.84,10,False,0.01
0.22,0.84,12,False,0.01
0.22,0.84,15,True,0.0
0.22,0.84,17,True,0.0
0.22,0.84,20,True,0.0
0.22,0.84,25,True,0.0
0.22,0.84,28,True,0.0
0.22,0.84,30,True,0.0
0.22,0.84,33,True,0.0
0.22,0.84,36,True,0.0
0.22,0.84,37,True,0.0
0.22,0.84,40,True,0.0
0.22,0.85,2,True,0.0
0.22,0.85,3,False,0.027777777777777776
0.22,0.85,4,False,0.058823529411764705
0.22,0.85,5,False,0.03787878787878788
0.22,0.85,6,False,0.03461538461538462
0.22,0.85,7,False,0.020591085271317828
0.22,0.85,10,False,0.01
0.22,0.85,12,True,0.0
0.22,0.85,15,True,0.0
0.22,0.85,17,True,0.0
0.22,0.85,20,True,0.0
0.22,0.85,25,True,0.0
0.22,0.85,28,True,0.0
0.22,0.85,30,True,0.0
0.22,0.85,33,True,0.0
0.22,0.85,36,True,0.0
0.22,0.85,37,True,0.0
0.22,0.85,40,True,0.0
0.22,0.86,2,True,0.0
0.22,0.86,3,False,0.027777777777777776
0.22,0.86,4,False,0.051470588235294115
0.22,0.86,5,False,0.032196969696969696
0.22,0.86,6,False,0.032692307692307694
0.22,0.86,7,False,0.019137596899224806
0.22,0.86,10,True,0.0
0.22,0.86,12,True,0.0
0.22,0.86,15,True,0.0
0.22,0.86,17,True,0.0
0.22,0.86,20,True,0.0
0.22,0.86,25,True,0.0
0.22,0.86,28,True,0.0
0.22,0.86,30,True,0.0
0.22,0.86,33,True,0.0
0.22,0.86,36,True,0.0
0.22,0.86,37,True,0.0
0.22,0.86,40,True,0.0
0.22,0.87,2,True,0.0
0.22,0.87,3,False,0.027777777777777776
0.22,0.87,4,False,0.051470588235294115
0.22,0.87,5,False,0.030303030303030304
0.22,0.87,6,False,0.03076923076923077
0.22,0.87,7,False,0.017805232558139535
0.22,0.87,10,True,0.0
0.22,0.87,12,False,0.01
0.22,0.87,15,True,0.0
0.22,0.87,17,True,0.0
0.22,0.87,20,True,0.0
0.22,0.87,25,True,0.0
0.22,0.87,28,True,0.0
0.22,0.87,30,True,0.0
0.22,0.87,33,True,0.0
0.22,0.87,36,True,0.0
0.22,0.87,37,True,0.0
0.22,0.87,40,True,0.0
0.22,0.88,2,True,0.0
0.22,0.88,3,False,0.027777777777777776
0.22,0.88,4,False,0.051470588235294115
0.22,0.88,5,False,0.028409090909090908
0.22,0.88,6,False,0.029326923076923077
0.22,0.88,7,False,0.016593992248062017
0.22,0.88,10,True,0.0
0.22,0.88,12,False,0.01
0.22,0.88,15,True,0.0
0.22,0.88,17,True,0.0
0.22,0.88,20,True,0.0
0.22,0.88,25,True,0.0
0.22,0.88,28,True,0.0
0.22,0.88,30,True,0.0
0.22,0.88,33,True,0.0
0.22,0.88,36,True,0.0
0.22,0.88,37,True,0.0
0.22,0.88,40,True,0.0
0.22,0.89,2,True,0.0
0.22,0.89,3,False,0.027777777777777776
0.22,0.89,4,False,0.051470588235294115
0.22,0.89,5,False,0.026515151515151516
0.22,0.89,6,False,0.026923076923076925
0.22,0.89,7,False,0.014534883720930232
0.22,0.89,10,True,0.0
0.22,0.89,12,False,0.01
0.22,0.89,15,False,0.01
0.22,0.89,17,True,0.0
0.22,0.89,20,False,0.01
0.22,0.89,25,True,0.0
0.22,0.89,28,True,0.0
0.22,0.89,30,True,0.0
0.22,0.89,33,True,0.0
0.22,0.89,36,True,0.0
0.22,0.89,37,True,0.0
0.22,0.89,40,True,0.0
0.22,0.9,2,True,0.0
0.22,0.9,3,False,0.027777777777777776
0.22,0.9,4,False,0.051470588235294115
0.22,0.9,5,False,0.026515151515151516
0.22,0.9,6,False,0.02548076923076923
0.22,0.9,7,False,0.013565891472868217
0.22,0.9,10,True,0.0
0.22,0.9,12,True,0.0
0.22,0.9,15,True,0.0
0.22,0.9,17,True,0.0
0.22,0.9,20,True,0.0
0.22,0.9,25,True,0.0
0.22,0.9,28,True,0.0
0.22,0.9,30,True,0.0
0.22,0.9,33,True,0.0
0.22,0.9,36,True,0.0
0.22,0.9,37,True,0.0
0.22,0.9,40,True,0.0
0.23,0.7,2,True,0.0
0.23,0.7,3,False,0.05555555555555555
0.23,0.7,4,False,0.09558823529411764
0.23,0.7,5,False,0.10606060606060606
0.23,0.7,6,False,0.08605769230769231
0.23,0.7,7,False,0.06201550387596899
0.23,0.7,10,True,0.0
0.23,0.7,12,False,0.02
0.23,0.7,15,False,0.01
0.23,0.7,17,True,0.0
0.23,0.7,20,False,0.02
0.23,0.7,25,True,0.0
0.23,0.7,28,False,0.01
0.23,0.7,30,True,0.0
0.23,0.7,33,True,0.0
0.23,0.7,36,False,0.01
0.23,0.7,37,True,0.0
0.23,0.7,40,True,0.0
0.23,0.71,2,True,0.0
0.23,0.71,3,False,0.05555555555555555
0.23,0.71,4,False,0.09558823529411764
0.23,0.71,5,False,0.09848484848484848
0.23,0.71,6,False,0.08125
0.23,0.71,7,False,0.05777616279069767
0.23,0.71,10,True,0.0
0.23,0.71,12,True,0.0
0.23,0.71,15,True,0.0
0.23,0.71,17,True,0.0
0.23,0.71,20,True,0.0
0.23,0.71,25,True,0.0
0.23,0.71,28,False,0.01
0.23,0.71,30,True,0.0
0.23,0.71,33,True,0.0
0.23,0.71,36,True,0.0
0.23,0.71,37,True,0.0
0.23,0.71,40,True,0.0
0.23,0.72,2,True,0.0
0.23,0.72,3,False,0.05555555555555555
0.23,0.72,4,False,0.08823529411764706
0.23,0.72,5,False,0.09090909090909091
0.23,0.72,6,False,0.075
0.23,0.72,7,False,0.053536821705426355
0.23,0.72,10,False,0.03
0.23,0.72,12,True,0.0
0.23,0.72,15,True,0.0
0.23,0.72,17,True,0.0
0.23,0.72,20,True,0.0
0.23,0.72,25,True,0.0
0.23,0.72,28,True,0.0
0.23,0.72,30,True,0.0
0.23,0.72,33,True,0.0
0.23,0.72,36,True,0.0
0.23,0.72,37,True,0.0
0.23,0.72,40,False,0.01
0.23,0.73,2,True,0.0
0.23,0.73,3,False,0.05555555555555555
0.23,0.73,4,False,0.08823529411764706
0.23,0.73,5,False,0.08712121212121213
0.23,0.73,6,False,0.07067307692307692
0.23,0.73,7,False,0.05026647286821705
0.23,0.73,10,False,0.02
0.23,0.73,12,False,0.02
0.23,0.73,15,False,0.03
0.23,0.73,17,False,0.01
0.23,0.73,20,True,0.0
0.23,0.73,25,False,0.01
0.23,0.73,28,True,0.0
0.23,0.73,30,True,0.0
0.23,0.73,33,True,0.0
0.23,0.73,36,True,0.0
0.23,0.73,37,True,0.0
0.23,0.73,40,True,0.0
0.23,0.74,2,True,0.0
0.23,0.74,3,False,0.05555555555555555
0.23,0.74,4,False,0.08823529411764706
0.23,0.74,5,False,0.07954545454545454
0.23,0.74,6,False,0.06394230769230769
0.23,0.74,7,False,0.044937015503875966
0.23,0.74,10,True,0.0
0.23,0.74,12,False,0.02
0.23,0.74,15,True,0.0
0.23,0.74,17,True,0.0
0.23,0.74,20,True,0.0
0.23,0.74,25,True,0.0
0.23,0.74,28,True,0.0
0.23,0.74,30,True,0.0
0.23,0.74,33,True,0.0
0.23,0.74,36,True,0.0
0.23,0.74,37,True,0.0
0.23,0.74,40,True,0.0
0.23,0.75,2,True,0.0
0.23,0.75,3,False,0.05555555555555555
0.23,0.75,4,False,0.08823529411764706
0.23,0.75,5,False,0.07575757575757576
0.23,0.75,6,False,0.06057692307692308
0.23,0.75,7,False,0.04154554263565891
0.23,0.75,10,False,0.01
0.23,0.75,12,False,0.01
0.23,0.75,15,True,0.0
0.23,0.75,17,True,0.0
0.23,0.75,20,False,0.01
0.23,0.75,25,True,0.0
0.23,0.75,28,True,0.0
0.23,0.75,30,True,0.0
0.23,0.75,33,True,0.0
0.23,0.75,36,False,0.01
0.23,0.75,37,False,0.01
0.23,0.75,40,True,0.0
0.23,0.76,2,True,0.0
0.23,0.76,3,False,0.05555555555555555
0.23,0.76,4,False,0.08823529411764706
0.23,0.76,5,False,0.07196969696969698
0.23,0.76,6,False,0.058173076923076925
0.23,0.76,7,False,0.03948643410852713
0.23,0.76,10,True,0.0
0.23,0.76,12,True,0.0
0.23,0.76,15,True,0.0
0.23,0.76,17,True,0.0
0.23,0.76,20,True,0.0
0.23,0.76,25,True,0.0
0.23,0.76,28,True,0.0
0.23,0.76,30,True,0.0
0.23,0.76,33,True,0.0
0.23,0.76,36,True,0.0
0.23,0.76,37,True,0.0
0.23,0.76,40,True,0.0
0.23,0.77,2,True,0.0
0.23,0.77,3,False,0.05555555555555555
0.23,0.77,4,False,0.08823529411764706
0.23,0.77,5,False,0.06628787878787878
0.23,0.77,6,False,0.055288461538461536
0.23,0.77,7,False,0.036458333333333336
0.23,0.77,10,True,0.0
0.23,0.77,12,True,0.0
0.23,0.77,15,False,0.01
0.23,0.77,17,False,0.01
0.23,0.77,20,True,0.0
0.23,0.77,25,True,0.0
0.23,0.77,28,True,0.0
0.23,0.77,30,True,0.0
0.23,0.77,33,True,0.0
0.23,0.77,36,True,0.0
0.23,0.77,37,True,0.0
0.23,0.77,40,True,0.0
0.23,0.78,2,True,0.0
0.23,0.78,3,False,0.027777777777777776
0.23,0.78,4,False,0.08088235294117647
0.23,0.78,5,False,0.0625
0.23,0.78,6,False,0.052884615384615384
0.23,0.78,7,False,0.03343023255813953
0.23,0.78,10,False,0.01
0.23,0.78,12,True,0.0
0.23,0.78,15,False,0.01
0.23,0.78,17,True,0.0
0.23,0.78,20,False,0.01
0.23,0.78,25,True,0.0
0.23,0.78,28,True,0.0
0.23,0.78,30,True,0.0
0.23,0.78,33,True,0.0
0.23,0.78,36,True,0.0
0.23,0.78,37,True,0.0
0.23,0.78,40,True,0.0
0.23,0.79,2,True,0.0
0.23,0.79,3,False,0.027777777777777776
0.23,0.79,4,False,0.08088235294117647
0.23,0.79,5,False,0.058712121212121215
0.23,0.79,6,False,0.05048076923076923
0.23,0.79,7,False,0.03064437984496124
0.23,0.79,10,True,0.0
0.23,0.79,12,True,0.0
0.23,0.79,15,False,0.03
0.23,0.79,17,False,0.02
0.23,0.79,20,True,0.0
0.23,0.79,25,True,0.0
0.23,0.79,28,True,0.0
0.23,0.79,30,True,0.0
0.23,0.79,33,True,0.0
0.23,0.79,36,True,0.0
0.23,0.79,37,True,0.0
0.23,0.79,40,True,0.0
0.23,0.8,2,True,0.0
0.23,0.8,3,False,0.027777777777777776
0.23,0.8,4,False,0.08088235294117647
0.23,0.8,5,False,0.058712121212121215
0.23,0.8,6,False,0.047115384615384615
0.23,0.8,7,False,0.0279796511627907
0.23,0.8,10,True,0.0
0.23,0.8,12,True,0.0
0.23,0.8,15,True,0.0
0.23,0.8,17,False,0.01
0.23,0.8,20,True,0.0
0.23,0.8,25,True,0.0
0.23,0.8,28,True,0.0
0.23,0.8,30,True,0.0
0.23,0.8,33,True,0.0
0.23,0.8,36,True,0.0
0.23,0.8,37,True,0.0
0.23,0.8,40,True,0.0
0.23,0.81,2,True,0.0
0.23,0.81,3,False,0.027777777777777776
0.23,0.81,4,False,0.08088235294117647
0.23,0.81,5,False,0.054924242424242424
0.23,0.81,6,False,0.04230769230769231
0.23,0.81,7,False,0.025799418604651164
0.23,0.81,10,True,0.0
0.23,0.81,12,True,0.0
0.23,0.81,15,True,0.0
0.23,0.81,17,False,0.01
0.23,0.81,20,True,0.0
0.23,0.81,25,True,0.0
0.23,0.81,28,True,0.0
0.23,0.81,30,True,0.0
0.23,0.81,33,True,0.0
0.23,0.81,36,True,0.0
0.23,0.81,37,True,0.0
0.23,0.81,40,True,0.0
0.23,0.8200000000000001,2,True,0.0
0.23,0.8200000000000001,3,False,0.027777777777777776
0.23,0.8200000000000001,4,False,0.07352941176470588
0.23,0.8200000000000001,5,False,0.04924242424242424
0.23,0.8200000000000001,6,False,0.038461538461538464
0.23,0.8200000000000001,7,False,0.02422480620155039
0.23,0.8200000000000001,10,True,0.0
0.23,0.8200000000000001,12,True,0.0
0.23,0.8200000000000001,15,True,0.0
0.23,0.8200000000000001,17,True,0.0
0.23,0.8200000000000001,20,True,0.0
0.23,0.8200000000000001,25,False,0.01
0.23,0.8200000000000001,28,True,0.0
0.23,0.8200000000000001,30,True,0.0
0.23,0.8200000000000001,33,True,0.0
0.23,0.8200000000000001,36,True,0.0
0.23,0.8200000000000001,37,True,0.0
0.23,0.8200000000000001,40,True,0.0
0.23,0.8300000000000001,2,True,0.0
0.23,0.8300000000000001,3,False,0.027777777777777776
0.23,0.8300000000000001,4,False,0.0661764705882353
0.23,0.8300000000000001,5,False,0.043560606060606064
0.23,0.8300000000000001,6,False,0.036057692307692304
0.23,0.8300000000000001,7,False,0.022044573643410854
0.23,0.8300000000000001,10,False,0.01
0.23,0.8300000000000001,12,True,0.0
0.23,0.8300000000000001,15,False,0.02
0.23,0.8300000000000001,17,False,0.01
0.23,0.8300000000000001,20,True,0.0
0.23,0.8300000000000001,25,True,0.0
0.23,0.8300000000000001,28,True,0.0
0.23,0.8300000000000001,30,True,0.0
0.23,0.8300000000000001,33,True,0.0
0.23,0.8300000000000001,36,True,0.0
0.23,0.8300000000000001,37,True,0.0
0.23,0.8300000000000001,40,True,0.0
0.23,0.84,2,True,0.0
0.23,0.84,3,False,0.027777777777777776
0.23,0.84,4,False,0.058823529411764705
0.23,0.84,5,False,0.03787878787878788
0.23,0.84,6,False,0.03413461538461538
0.23,0.84,7,False,0.020348837209302327
0.23,0.84,10,True,0.0
0.23,0.84,12,True,0.0
0.23,0.84,15,True,0.0
0.23,0.84,17,True,0.0
0.23,0.84,20,True,0.0
0.23,0.84,25,True,0.0
0.23,0.84,28,True,0.0
0.23,0.84,30,True,0.0
0.23,0.84,33,True,0.0
0.23,0.84,36,True,0.0
0.23,0.84,37,True,0.0
0.23,0.84,40,False,0.01
0.23,0.85,2,True,0.0
0.23,0.85,3,False,0.027777777777777776
0.23,0.85,4,False,0.058823529411764705
0.23,0.85,5,False,0.03787878787878788
0.23,0.85,6,False,0.03365384615384615
0.23,0.85,7,False,0.019500968992248062
0.23,0.85,10,False,0.01
0.23,0.85,12,True,0.0
0.23,0.85,15,True,0.0
0.23,0.85,17,True,0.0
0.23,0.85,20,True,0.0
0.23,0.85,25,True,0.0
0.23,0.85,28,True,0.0
0.23,0.85,30,True,0.0
0.23,0.85,33,True,0.0
0.23,0.85,36,True,0.0
0.23,0.85,37,True,0.0
