beta,theta,is_convex,violation_rate,convexity_score
0.38,0.8,0.7222222222222222,0.008404002950571579,0.7222222222222222
0.38,0.81,0.7222222222222222,0.00889247442741515,0.7222222222222222
0.38,0.8200000000000001,0.7777777777777778,0.007391740098790943,0.7777777777777778
0.38,0.8300000000000001,0.7777777777777778,0.007212708052026336,0.7777777777777778
0.38,0.84,0.7222222222222222,0.007187670991250563,0.7222222222222222
0.38,0.85,0.7222222222222222,0.006856730398682063,0.7222222222222222
0.38,0.86,0.7222222222222222,0.0068165627713051334,0.7222222222222222
0.38,0.87,0.7777777777777778,0.005707124001127649,0.7777777777777778
0.38,0.88,0.7777777777777778,0.005613330520706262,0.7777777777777778
0.38,0.89,0.8333333333333334,0.005380879670522854,0.8333333333333334
0.38,0.9,0.8333333333333334,0.004654900571595738,0.8333333333333334
0.39,0.7,0.4444444444444444,0.01999970954000822,0.4444444444444444
0.39,0.71,0.7222222222222222,0.01594883631762337,0.7222222222222222
0.39,0.72,0.6111111111111112,0.016798547276345957,0.6111111111111112
0.39,0.73,0.6111111111111112,0.016313458237477846,0.6111111111111112
0.39,0.74,0.6666666666666666,0.015451638640193131,0.6666666666666666
0.39,0.75,0.6666666666666666,0.015528834269714341,0.6666666666666666
0.39,0.76,0.7222222222222222,0.013794183799598757,0.7222222222222222
0.39,0.77,0.7222222222222222,0.012241703008489375,0.7222222222222222
0.39,0.78,0.6666666666666666,0.012147009803331053,0.6666666666666666
0.39,0.79,0.7222222222222222,0.010639753411498738,0.7222222222222222
0.39,0.8,0.6666666666666666,0.009454759095804467,0.6666666666666666
0.39,0.81,0.7777777777777778,0.00809773890884242,0.7777777777777778
0.39,0.8200000000000001,0.7777777777777778,0.007358094534622123,0.7777777777777778
0.39,0.8300000000000001,0.6111111111111112,0.008845936204149838,0.6111111111111112
0.39,0.84,0.7777777777777778,0.006591947808318077,0.7777777777777778
0.39,0.85,0.7222222222222222,0.0068165627713051334,0.7222222222222222
0.39,0.86,0.7777777777777778,0.006254278102915813,0.7777777777777778
0.39,0.87,0.7777777777777778,0.005613330520706262,0.7777777777777778
0.39,0.88,0.7777777777777778,0.005943164338912173,0.7777777777777778
0.39,0.89,0.8333333333333334,0.005340712043145924,0.8333333333333334
0.39,0.9,0.8333333333333334,0.0046214620570525725,0.8333333333333334
0.4,0.7,0.5555555555555556,0.017827973545597803,0.5555555555555556
0.4,0.71,0.5,0.01801691009354598,0.5
0.4,0.72,0.5555555555555556,0.01728028964035576,0.5555555555555556
0.4,0.73,0.6111111111111112,0.01610771678900384,0.6111111111111112
0.4,0.74,0.5555555555555556,0.018128893824715758,0.5555555555555556
0.4,0.75,0.6666666666666666,0.014528564352293263,0.6666666666666666
0.4,0.76,0.7222222222222222,0.01242725711846209,0.7222222222222222
0.4,0.77,0.5555555555555556,0.013615770908720064,0.5555555555555556
0.4,0.78,0.7222222222222222,0.011365732510425853,0.7222222222222222
0.4,0.79,0.6666666666666666,0.011141683114009836,0.6666666666666666
0.4,0.8,0.7777777777777778,0.00813790653621935,0.7777777777777778
0.4,0.81,0.7777777777777778,0.008050635119006073,0.7777777777777778
0.4,0.8200000000000001,0.7777777777777778,0.007317926907245192,0.7777777777777778
0.4,0.8300000000000001,0.7777777777777778,0.007139101910106241,0.7777777777777778
0.4,0.84,0.6666666666666666,0.007656162179218495,0.6666666666666666
0.4,0.85,0.7222222222222222,0.0068165627713051334,0.7222222222222222
0.4,0.86,0.7777777777777778,0.005620059633540026,0.7777777777777778
0.4,0.87,0.7777777777777778,0.005949893451745937,0.7777777777777778
0.4,0.88,0.7222222222222222,0.0064585522670907985,0.7222222222222222
0.4,0.89,0.7777777777777778,0.005315674982370148,0.7777777777777778
0.4,0.9,0.8333333333333334,0.004435907947079858,0.8333333333333334
